URLs, Status Code
https://www.latimes.com/people/adam-elmahrek, 200
https://www.latimes.com/espanol/politica/articulo/2021-09-21/after-california-recall-is-white-house-next-for-newsom, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-21/karol-g-ana-barbara-y-natti-natasha-exponen-los-retos-que-tuvieron-que-superar-para-conseguir-el-exito, 200
https://www.latimes.com/topic/for-la-times-subscribers, 200
https://www.latimes.com/lifestyle/story/2021-02-12/la-affairs-senior-couple-summer-romance-story, 200
https://www.latimes.com/video, 200
https://www.latimes.com/espanol/deportes/articulo/2021-09-21/canelo-golpea-a-plant-en-primer-round-de-una-pelea-que-se-convierte-en-asunto-personal, 200
https://www.latimes.com/espanol/california/articulo/2021-09-21/how-sequoias-were-saved-from-wildfire, 200
https://www.latimes.com/games/sudoku, 200
https://www.latimes.com/world-nation/story/2021-09-17/myanmar-popular-uprising, 200
https://www.latimes.com/espanol/mexico/articulo/2021-09-20/ciudad-de-mexico-aclara-que-medicos-cubanos-contratados-estaban-acreditados, 200
https://www.latimes.com/politics/story/2021-09-22/civil-rights-leaders-decry-treatment-of-haitian-migrants-at-u-s-border, 200
https://www.latimes.com/science/story/2021-05-17/tips-how-to-convince-someone-to-get-vaccinated, 200
https://www.latimes.com/espanol/mexico/articulo/2021-09-21/hubo-practicas-ilicitas-para-sustentar-verdad-historica-en-caso-ayotzinapa, 200
https://www.latimes.com/espanol/california/articulo/2021-09-16/cal-state-san-marcos-ipads-nuevos-estudiantes-desventaja-california, 200
https://www.latimes.com/sports/usc/story/2021-09-21/usc-quarterback-kedon-slovis-sharp-at-practice-jaxson-dart-sidelined, 200
https://www.latimes.com/business/story/2021-09-22/why-you-need-a-credit-score-even-if-you-dont-like-debt, 200
https://www.latimes.com/lifestyle/story/2019-09-19/cancer-camp-la-affairs, 200
https://www.latimes.com/espanol/internacional/articulo/2021-09-21/la-respuesta-inmune-al-sars-cov-2-es-distinta-a-la-de-otros-virus-segun-un-estudio, 200
https://www.latimes.com/opinion/story/2021-09-22/big-oil-gas-build-back-better, 200
https://www.latimes.com/sports, 200
https://www.latimes.com/espanol/internacional/articulo/2021-09-21/un-arzobispo-eslovaco-que-estuvo-con-el-papa-ha-dado-positivo-en-covid, 200
https://www.latimes.com/california/story/2021-08-09/what-to-know-la-considers-more-covid-vaccine-mandates, 200
https://www.latimes.com/opinion/story/2021-09-22/decriminalize-jaywalking, 200
https://www.latimes.com/people/rene-lynch, 200
https://www.latimes.com/business, 200
https://www.latimes.com/espanol/deportes/articulo/2021-09-22/los-astros-se-sobreponen-al-cuadrangular-45-de-ohtani-de-los-angels, 200
https://www.latimes.com/espanol/mexico, 200
https://www.latimes.com/projects/newsom-recall-election-results-southern-california-analysis, 302
https://www.latimes.com/politics/story/2021-09-21/biden-urge-action-climate-change-pandemic-united-nations, 200
https://www.latimes.com/california/story/2021-08-01/more-l-a-restaurants-are-requiring-covid-19-vaccines-or-tests, 200
https://www.latimes.com/sports/dodgers, 200
https://www.latimes.com/footersubscribe, 301
https://www.latimes.com/espanol/california/articulo/2021-09-21/apuestan-a-la-expansion-de-servicios-de-salud-mental-en-las-escuelas-del-condado-de-los-angeles, 200
https://www.latimes.com/politics/la-politics-newsletter-signup-2018-story.html, 200
https://www.latimes.com/business/story/2021-09-21/covid-changed-la-real-estate-making-one-million-homes-common-place, 200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2021-09-19/tejen-conciencia-de-cuidado-global, 200
https://www.latimes.com/california/story/2021-09-15/la-to-require-covid-19-vaccines-at-bars-nightclubs-breweries-wineries, 200
https://www.latimes.com/projects/lausd-covid-19-cases-tracking-spread-outbreaks/, 200
https://www.latimes.com/california/story/2021-09-20/la-me-obits-karen-sydow, 200
https://www.latimes.com/entertainment-arts/movies/story/2021-09-22/britney-vs-spears-documentary-netflix-erin-lee-carr, 200
https://www.latimes.com/opinion/story/2021-09-22/haitian-migrants-del-rio-border-patrol-horseback?_amp=true, 200
https://www.latimes.com/espanol/internacional, 200
https://www.latimes.com/california/story/2021-09-22/kristin-smart-paul-flores-case-timeline-what-to-know, 200
https://www.latimes.com/home/la-hm-la-affairs-amy-suto-20190706-story.html, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-21/los-latinos-son-los-que-mas-van-al-cine-en-eeuu-pero-no-hacen-las-peliculas, 200
https://www.latimes.com/california/story/2021-09-20/skelton-california-recall-reform-governor, 200
https://www.latimes.com/espanol/politica, 200
https://www.latimes.com/sports/soccer/story/2021-09-21/liga-mx-mls-new-tournament-all-48-teams, 200
https://www.latimes.com/favicon-16x16.png, 200
https://www.latimes.com/espanol/opinion/articulo/2021-09-22/joe-biden-foreign-policy-donald-trump-bernie-sanders, 200
https://www.latimes.com/sports/angels/story/2021-09-21/jo-adell-angels-future, 200
https://www.latimes.com/tips/, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-22/diego-y-yo-de-frida-a-subasta-por-record-de-mas-de-30, 200
https://www.latimes.com/politics/story/2021-09-22/sen-susan-collins-says-she-would-oppose-abortion-rights-bill, 200
https://www.latimes.com/food/story/2021-08-04/la-city-council-is-weighing-vaccine-mandates-here-are-20-restaurants-and-bars-already-requiring-them, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-21/biden-promete-poner-bajo-control-la-situacion-en-la-frontera-con-mexico, 200
https://www.latimes.com/podcasts/story/2021-09-22/the-times-podcast-latino-erasure, 200
https://www.latimes.com/espanol/california/articulo/2021-09-12/lo-que-necesita-saber-de-la-vacuna-que-exigira-el-lausd, 200
https://www.latimes.com/bestcovery/, 200
https://www.latimes.com/espanol/eeuu, 200
https://www.latimes.com/entertainment-arts/story/2021-04-27/welcome-to-asian-enough-season-2, 200
https://www.latimes.com/sitemap, 200
https://www.latimes.com/lifestyle/story/2019-09-12/venmo-me-for-dinner-la-affairs, 200
https://www.latimes.com/california/story/2021-06-03/heres-how-to-access-healthvana-and-other-covid-19-vaccination-records, 200
https://www.latimes.com/games/daily-crossword, 200
https://www.latimes.com/obituaries/story/2021-09-21/sarah-dash-labelle-co-founder-lady-marmalade-singer-dies, 200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2021-09-21/iphone-13-una-puesta-al-dia-del-12-con-fotos-mas-claras-y-bateria-duradera, 200
https://www.latimes.com/lifestyle/story/2021-07-30/how-civil-rights-activist-ellen-clark-was-found-in-an-unmarked-grave-in-altadena, 200
https://www.latimes.com/environment/story/2021-09-22/world-health-organization-sets-higher-tougher-bar-for-air-quality, 200
https://www.latimes.com/science/story/2021-09-17/study-finds-big-gap-between-pfizer-moderna-vaccines-at-preventing-covid-hospitalizations, 200
https://www.latimes.com/politics/story/2021-07-06/u-s-capitol-police-to-open-california-office-following-jan-6-attack, 200
https://www.latimes.com/lifestyle/story/2021-03-13/la-affairs-when-i-finally-fell-in-love-my-mother-was-on-her-deathbead, 200
https://www.latimes.com/favicon-32x32.png, 200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2021-09-04/nutricosmetica-vitaminas-bella-salud, 200
https://www.latimes.com/coupon-codes?utm_campaign=coupon_codes&utm_medium=homepagebarker&utm_source=on_site, 200
https://www.latimes.com/entertainment-arts, 200
https://www.latimes.com/lifestyle/story/2021-09-11/la-hm-la-affairs-julia-simone-fogelson, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-19/emmys-2021-best-fashion-red-carpet-live-updates, 200
https://www.latimes.com/espanol/etiqueta/mujeres, 200
https://www.latimes.com/b2b/cre, 200
https://www.latimes.com/california/story/2021-08-13/recall-candidate-larry-elder-disclose-finances?_amp=true, 200
https://www.latimes.com/world-nation, 200
